Speed:4.023360	 GPSError:-0.598723	 GroundSpeed:8.596291
Speed:4.023360	 GPSError:-0.592482	 GroundSpeed:8.420826
Speed:4.023360	 GPSError:-0.595837	 GroundSpeed:8.819132
Speed:4.023360	 GPSError:-0.588437	 GroundSpeed:8.819132
Speed:4.023360	 GPSError:-0.594746	 GroundSpeed:7.468416
Speed:4.023360	 GPSError:-0.591835	 GroundSpeed:8.819132
Speed:4.023360	 GPSError:-0.583359	 GroundSpeed:7.556328
Speed:4.023360	 GPSError:-0.579319	 GroundSpeed:8.819132
Speed:4.023360	 GPSError:-0.579632	 GroundSpeed:8.819132
Speed:4.023360	 GPSError:-0.570779	 GroundSpeed:8.667246
Speed:4.023360	 GPSError:-0.562232	 GroundSpeed:9.013885
Speed:4.023360	 GPSError:-0.564515	 GroundSpeed:9.013885
Speed:4.023360	 GPSError:-0.554915	 GroundSpeed:7.471470
Speed:4.023360	 GPSError:-0.551929	 GroundSpeed:9.013885
Speed:4.023360	 GPSError:-0.544163	 GroundSpeed:7.558988
Speed:4.023360	 GPSError:-0.534282	 GroundSpeed:9.013885
Speed:4.023360	 GPSError:-0.533218	 GroundSpeed:9.013885
Speed:4.023360	 GPSError:-0.536603	 GroundSpeed:8.880882
Speed:4.023360	 GPSError:-0.541199	 GroundSpeed:9.186352
Speed:4.023360	 GPSError:-0.540033	 GroundSpeed:9.186352
Speed:4.023360	 GPSError:-0.541354	 GroundSpeed:7.474616
Speed:4.023360	 GPSError:-0.535190	 GroundSpeed:9.186352
Speed:4.023360	 GPSError:-0.534451	 GroundSpeed:7.561707
Speed:4.023360	 GPSError:-0.529072	 GroundSpeed:9.186352
Speed:4.023360	 GPSError:-0.536124	 GroundSpeed:9.186352
Speed:4.023360	 GPSError:-0.533356	 GroundSpeed:9.068317
Speed:4.023360	 GPSError:-0.536304	 GroundSpeed:9.341171
Speed:4.023360	 GPSError:-0.532173	 GroundSpeed:9.341171
Speed:4.023360	 GPSError:-0.538521	 GroundSpeed:7.477844
Speed:4.023360	 GPSError:-0.543219	 GroundSpeed:9.341171
Speed:4.023360	 GPSError:-0.536293	 GroundSpeed:7.564475
Speed:4.023360	 GPSError:-0.532966	 GroundSpeed:9.341171
Speed:4.023360	 GPSError:-0.528418	 GroundSpeed:9.341171
Speed:4.023360	 GPSError:-0.532026	 GroundSpeed:9.234991
Speed:4.023360	 GPSError:-0.532642	 GroundSpeed:9.481990
Speed:4.023360	 GPSError:-0.526494	 GroundSpeed:9.481990
Speed:4.023360	 GPSError:-0.522930	 GroundSpeed:7.481154
Speed:4.023360	 GPSError:-0.526263	 GroundSpeed:9.481990
Speed:4.023360	 GPSError:-0.525478	 GroundSpeed:7.567288
Speed:4.023360	 GPSError:-0.529584	 GroundSpeed:9.481990
Speed:4.023360	 GPSError:-0.534532	 GroundSpeed:9.481990
Speed:4.023360	 GPSError:-0.535445	 GroundSpeed:9.385219
Speed:4.023360	 GPSError:-0.535361	 GroundSpeed:9.611689
Speed:4.023360	 GPSError:-0.540847	 GroundSpeed:9.611689
Speed:4.023360	 GPSError:-0.534469	 GroundSpeed:7.484554
Speed:4.023360	 GPSError:-0.535960	 GroundSpeed:9.611689
Speed:4.023360	 GPSError:-0.541256	 GroundSpeed:7.570153
Speed:4.023360	 GPSError:-0.540550	 GroundSpeed:9.611689
Speed:4.023360	 GPSError:-0.538809	 GroundSpeed:9.611689
Speed:4.023360	 GPSError:-0.541683	 GroundSpeed:9.465964
Speed:4.023360	 GPSError:-0.546244	 GroundSpeed:9.732567
Speed:4.023360	 GPSError:-0.540314	 GroundSpeed:9.732567
Speed:4.023360	 GPSError:-0.544876	 GroundSpeed:7.488035
Speed:4.023360	 GPSError:-0.543765	 GroundSpeed:9.732567
Speed:4.023360	 GPSError:-0.540131	 GroundSpeed:7.573060
Speed:4.023360	 GPSError:-0.544344	 GroundSpeed:9.732567
Speed:4.023360	 GPSError:-0.546983	 GroundSpeed:9.732567
Speed:4.023360	 GPSError:-0.550934	 GroundSpeed:9.489424
Speed:4.023360	 GPSError:-0.547352	 GroundSpeed:9.846492
Speed:4.023360	 GPSError:-0.549516	 GroundSpeed:9.846492
Speed:4.023360	 GPSError:-0.551949	 GroundSpeed:7.491601
Speed:4.023360	 GPSError:-0.549041	 GroundSpeed:9.846492
Speed:4.023360	 GPSError:-0.544263	 GroundSpeed:7.576017
Speed:4.023360	 GPSError:-0.548671	 GroundSpeed:9.846492
Speed:4.023360	 GPSError:-0.543878	 GroundSpeed:9.846492
WindSpeed:0.000000	 GPSError:0.823605	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.796533	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.554321	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.660658	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.545886	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.589316	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.603320	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.595653	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.598542	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.560364	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.516162	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.480579	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.518285	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.528947	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.513908	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.483549	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.495000	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.516414	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.535367	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.546855	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.541828	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.529065	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.519509	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.532318	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.544093	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.524496	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.514284	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.523034	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.538096	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.524064	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.530601	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.538502	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.549050	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.556331	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.562239	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.573660	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.574454	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.571191	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.569760	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.561134	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.563722	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.564336	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.558511	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.560317	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.553578	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.554962	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.557328	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.565202	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.563824	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.563401	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.566088	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.573259	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.577607	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.567090	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.570705	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.571770	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.562516	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.553071	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.550301	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.541198	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.534487	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.527743	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.531867	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.523844	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.529830	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.530146	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.537037	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.536727	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.528965	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.528654	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.531641	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.533540	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.527555	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.521164	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.518300	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.516135	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.518157	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.523982	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.521008	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.516614	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.516596	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.522363	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.517377	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.515013	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.520709	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.524822	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.529700	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.524175	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.528275	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.526171	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.520912	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.515476	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.514829	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.518237	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.513195	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.511685	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.510388	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.505496	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.509322	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.508099	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.508397	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.509539	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.505130	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.506378	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.508027	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.506647	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.511152	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.509672	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.508062	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.505968	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.506102	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.509167	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.507026	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.508099	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.505144	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.503085	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.503091	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.499823	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498227	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497348	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497010	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.495866	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.495198	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498556	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.496108	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.495766	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.494065	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.494725	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.494642	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.492099	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.495713	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.492125	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.494357	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.490824	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.492056	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.491882	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.491085	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.492206	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.494563	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.496151	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.499182	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498065	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498542	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.496404	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.499670	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.501279	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.500978	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.500794	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.503151	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.504910	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.507305	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.505996	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.503502	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.502052	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.500232	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.499058	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.500548	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.500544	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.503028	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.501241	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.502251	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.504466	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.502839	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.502534	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.504834	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.507193	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.509672	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.508214	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.508415	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.509783	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.512542	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.512269	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.509780	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.509999	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.510835	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.508226	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.506951	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.504740	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.504855	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.502797	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.504883	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.504262	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.503926	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.501213	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.502137	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.503001	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.502031	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.501516	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.499723	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498237	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498886	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.500592	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498405	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.500277	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.499143	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.501497	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.502799	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.501272	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.499884	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498886	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.501087	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.499630	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.500941	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498599	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.499848	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.499471	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497418	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.495206	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.495399	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.495896	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.494360	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.493989	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.496327	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.496879	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.496524	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497299	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.496285	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497413	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.495458	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.495206	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497307	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498181	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497142	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.495092	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.495350	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.495572	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497787	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.496968	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498056	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.496862	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497357	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498176	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497885	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497369	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498275	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.496947	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498224	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.499428	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498268	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497587	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497120	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.496692	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497738	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497242	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.495246	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.493930	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.492094	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.491261	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.492958	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.491425	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.492357	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.493869	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.495084	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497039	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498663	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498100	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498253	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.499846	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.500486	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.499651	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.498246	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.497402	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.499201	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.499443	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.500027	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.500708	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.501634	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.501455	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.501323	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.503059	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.504112	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.505388	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.504868	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.504995	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.503987	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.503507	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.504256	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.503408	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.503959	 GroundSpeed:11.176000
WindSpeed:0.000000	 GPSError:0.504389	 GroundSpeed:11.176000
